id_toma,periodo,fecha_lectura,lectura_inicial,lectura_final,consumo_m3,medidor_mudo,tiene_fuga
T95A557D58C,2024-04,2024-04-22,442.0,442.0,0.0,True,False
T4FD73F8DF8,2024-04,2024-04-24,144.0,153.6,9.6,False,False
TAA9E781779,2024-04,2024-04-25,998.0,1012.9,14.9,False,False
T5AB667FA59,2024-04,2024-04-22,997.0,997.0,0.0,True,False
T2FB8838715,2024-04,2024-04-23,1363.0,1385.4,22.4,False,False
TDC0B728E72,2024-04,2024-04-24,535.0,599.1,64.1,False,False
T500E1E73A5,2024-04,2024-04-24,751.0,765.0,14.0,False,False
T518D652731,2024-04,2024-04-22,434.0,451.5,17.5,False,False
T5F78380FF1,2024-04,2024-04-25,761.0,775.3,14.3,False,False
T2269F4C04A,2024-04,2024-04-20,712.0,750.6,38.6,False,False
T75D0C6EEF9,2024-04,2024-04-24,628.0,769.2,141.2,False,False
T08C84C6180,2024-04,2024-04-25,168.0,187.6,19.6,False,False
TBE3328794F,2024-04,2024-04-23,968.0,978.6,10.6,False,False
T7BF732B1D4,2024-04,2024-04-25,1021.0,1034.9,13.9,False,False
T680C591820,2024-04,2024-04-25,1076.0,1083.1,7.1,False,False
T87B30A11CA,2024-04,2024-04-21,1401.0,1401.0,0.0,True,False
T2C69DDD554,2024-04,2024-04-21,572.0,619.3,47.3,False,False
TB5DCDB3D2B,2024-04,2024-04-22,1311.0,1317.8,6.8,False,False
TF1BF705581,2024-04,2024-04-20,552.0,576.9,24.9,False,False
T7861C2062B,2024-04,2024-04-24,1457.0,1489.8,32.8,False,False
T3E7A117328,2024-04,2024-04-20,278.0,297.3,19.3,False,False
T626DE7D352,2024-04,2024-04-24,763.0,847.1,84.1,False,False
T30CED3EF6B,2024-04,2024-04-25,823.0,842.7,19.7,False,False
T6F621D315F,2024-04,2024-04-21,81.0,104.0,23.0,False,False
T5AEAFABEEB,2024-04,2024-04-20,912.0,927.0,15.0,False,False
T6E1A658692,2024-04,2024-04-21,450.0,476.9,26.9,False,False
TDFD739AFF7,2024-04,2024-04-23,1272.0,1290.5,18.5,False,False
T0E7497BE87,2024-04,2024-04-24,204.0,217.9,13.9,False,False
T63245D9338,2024-04,2024-04-24,170.0,,,False,False
T2FC1A9FEB9,2024-04,2024-04-25,263.0,281.6,18.6,False,False
TE5572E3B77,2024-04,2024-04-20,1431.0,1439.9,8.9,False,False
T93AE74FC8C,2024-04,2024-04-25,762.0,777.0,15.0,False,False
TCE4F3C1854,2024-04,2024-04-24,1467.0,1501.3,34.3,False,False
T623FDA0FEC,2024-04,2024-04-24,322.0,341.8,19.8,False,False
T6FCD9FC327,2024-04,2024-04-21,387.0,393.9,6.9,False,False
T26D49D2B10,2024-04,2024-04-23,771.0,800.1,29.1,False,False
T6B0F45148F,2024-04,2024-04-20,324.0,392.5,68.5,False,False
T5DA6DABC22,2024-04,2024-04-24,484.0,503.7,19.7,False,False
T4C0FAA9237,2024-04,2024-04-23,754.0,775.3,21.3,False,False
T629B85F6AE,2024-04,2024-04-25,1280.0,1295.3,15.3,False,False
TE6221DA147,2024-04,2024-04-25,727.0,740.2,13.2,False,False
T7092CB932F,2024-04,2024-04-20,1186.0,1201.4,15.4,False,False
T38F3AD60D6,2024-04,2024-04-21,236.0,261.6,25.6,False,False
T051D6304AA,2024-04,2024-04-20,958.0,972.0,14.0,False,False
T1677509027,2024-04,2024-04-22,351.0,364.1,13.1,False,False
TCE43CAAFDD,2024-04,2024-04-21,917.0,932.1,15.1,False,False
TD6051C60DD,2024-04,2024-04-25,975.0,1023.6,48.6,False,False
TD81C7B0AC7,2024-04,2024-04-23,1374.0,1394.8,20.8,False,False
TEB9B6A4FBC,2024-04,2024-04-22,764.0,777.2,13.2,False,False
T8E67D26322,2024-04,2024-04-20,1452.0,1473.1,21.1,False,False
T0E8259349E,2024-04,2024-04-24,104.0,124.7,20.7,False,False
TEC586A8374,2024-04,2024-04-21,915.0,929.9,14.9,False,False
T1E40F3A239,2024-04,2024-04-22,959.0,973.0,14.0,False,False
T716C530DED,2024-04,2024-04-21,421.0,438.2,17.2,False,False
T7562476AEF,2024-04,2024-04-24,1380.0,1403.4,23.4,False,False
TB460453C4D,2024-04,2024-04-24,149.0,163.4,14.4,False,False
T4A69C0BA6F,2024-04,2024-04-20,338.0,363.9,25.9,False,False
TB3006B8F03,2024-04,2024-04-21,641.0,652.9,11.9,False,False
TED3E393477,2024-04,2024-04-23,1401.0,1423.8,22.8,False,False
TA014F1FF15,2024-04,2024-04-23,1012.0,1029.2,17.2,False,False
T08D24C843D,2024-04,2024-04-22,156.0,191.9,35.9,False,False
T328C38D103,2024-04,2024-04-25,1438.0,1460.8,22.8,False,False
T5D52776F44,2024-04,2024-04-24,368.0,381.2,13.2,False,False
T350C7F0CAD,2024-04,2024-04-25,423.0,435.2,12.2,False,False
TE4BF83F9A5,2024-04,2024-04-24,1178.0,1200.4,22.4,False,False
T363192FB18,2024-04,2024-04-22,855.0,880.6,25.6,False,False
TE7D390D6E1,2024-04,2024-04-23,790.0,812.8,22.8,False,False
TEAED0D702E,2024-04,2024-04-23,842.0,865.5,23.5,False,False
T76D2631BBE,2024-04,2024-04-25,1117.0,1136.1,19.1,False,False
T41D9DAD65E,2024-04,2024-04-25,532.0,545.1,13.1,False,False
T4FB688BCF2,2024-04,2024-04-24,974.0,997.4,23.4,False,False
T49C247A691,2024-04,2024-04-22,423.0,445.3,22.3,False,False
TAD97E4B580,2024-04,2024-04-25,18.0,38.6,20.6,False,False
TA6D3C701E5,2024-04,2024-04-25,210.0,231.3,21.3,False,False
T1629374829,2024-04,2024-04-23,414.0,454.2,40.2,False,False
TE380DFCDD5,2024-04,2024-04-20,1015.0,1030.6,15.6,False,False
TC71E645A97,2024-04,2024-04-25,712.0,726.0,14.0,False,False
T3B2D063348,2024-04,2024-04-21,313.0,321.1,8.1,False,False
T6B0703F297,2024-04,2024-04-20,917.0,929.5,12.5,False,False
T2442BBD224,2024-04,2024-04-24,612.0,626.8,14.8,False,False
T94AEE9D59A,2024-04,2024-04-24,944.0,954.7,10.7,False,False
TC36C8FB548,2024-04,2024-04-20,1325.0,1335.1,10.1,False,False
TEA6C60108F,2024-04,2024-04-24,1158.0,1200.5,42.5,False,False
T5D0DA4A5A3,2024-04,2024-04-25,843.0,855.8,12.8,False,False
TCE2F3968A5,2024-04,2024-04-25,773.0,793.5,20.5,False,False
T3290CE40ED,2024-04,2024-04-20,1268.0,1295.8,27.8,False,False
TFF800A383C,2024-04,2024-04-25,1006.0,1020.5,14.5,False,False
T43D369AD4F,2024-04,2024-04-21,644.0,657.3,13.3,False,False
T2558B25F4A,2024-04,2024-04-23,56.0,72.4,16.4,False,False
TF2D53B5266,2024-04,2024-04-25,1282.0,1296.9,14.9,False,False
T46E626FB09,2024-04,2024-04-24,64.0,84.8,20.8,False,False
T7E0A59EC74,2024-04,2024-04-21,329.0,336.6,7.6,False,False
TDB77C6E5BA,2024-04,2024-04-23,506.0,506.0,0.0,True,False
TB2420A8657,2024-04,2024-04-20,1087.0,1094.8,7.8,False,False
TB1246EBDB6,2024-04,2024-04-24,601.0,608.2,7.2,False,False
T8C8BD1D187,2024-04,2024-04-23,831.0,855.5,24.5,False,False
T9A87FD75BB,2024-04,2024-04-25,415.0,426.9,11.9,False,False
T7220DB253B,2024-04,2024-04-22,563.0,583.6,20.6,False,False
T024582A041,2024-04,2024-04-25,1178.0,1210.4,32.4,False,False
TA3D7EB0EB6,2024-04,2024-04-22,1382.0,1384.1,2.1,False,False
T980F08905D,2024-04,2024-04-20,1258.0,1271.0,13.0,False,False
T0070991C4A,2024-04,2024-04-20,301.0,314.4,13.4,False,False
TE62F9D24A2,2024-04,2024-04-24,642.0,642.0,0.0,True,False
T660F58D22C,2024-04,2024-04-20,1142.0,1160.2,18.2,False,False
TC9C59FD3C0,2024-04,2024-04-25,1288.0,1301.8,13.8,False,False
TC85BCF4679,2024-04,2024-04-25,529.0,555.4,26.4,False,False
T711A4FB3DC,2024-04,2024-04-21,1209.0,1217.4,8.4,False,False
TDA01857472,2024-04,2024-04-20,621.0,627.6,6.6,False,False
T593C7D2F36,2024-04,2024-04-25,828.0,842.5,14.5,False,False
TAD1B3ECAF6,2024-04,2024-04-20,597.0,619.9,22.9,False,False
T62DB418771,2024-05,2024-05-25,1012.5,1037.7,25.2,False,False
T516D296A99,2024-05,2024-05-20,707.5,717.6,10.1,False,False
TF6199DECCB,2024-05,2024-05-20,975.7,1013.7,38.0,False,False
TBFDD3649BD,2024-05,2024-05-20,1263.9,1283.8,19.9,False,False
T1A8F7C05C9,2024-05,2024-05-25,1210.6,1218.8,8.2,False,False
T6B4FC6C7C6,2024-05,2024-05-25,618.5,639.1,20.6,False,False
T6EE7490E19,2024-05,2024-05-23,1362.2,1382.5,20.3,False,False
T771EC6B537,2024-05,2024-05-21,883.0,888.6,5.6,False,False
TA87CD37475,2024-05,2024-05-25,273.1,302.9,29.8,False,False
T00048F12E2,2024-05,2024-05-23,122.7,133.8,11.1,False,False
TDE3B85E449,2024-05,2024-05-23,965.1,987.8,22.7,False,False
TDFD5EF1E2B,2024-05,2024-05-21,565.4,581.4,16.0,False,False
T6BE1C12D07,2024-05,2024-05-20,1229.2,1336.5,107.3,False,False
TE17C7596F7,2024-05,2024-05-23,161.5,180.2,18.7,False,False
TF0590D064A,2024-05,2024-05-20,456.6,467.2,10.6,False,False
T0201C8273D,2024-05,2024-05-20,367.2,380.0,12.8,False,False
T416D725964,2024-05,2024-05-24,1095.2,1114.4,19.2,False,False
T592985E849,2024-05,2024-05-24,213.0,242.2,29.2,False,False
T8CFD079CB6,2024-05,2024-05-25,1483.3,1501.8,18.5,False,False
TD10A6EDCA0,2024-05,2024-05-23,771.8,798.7,26.9,False,False
T0CE7987E4B,2024-05,2024-05-25,316.5,386.5,70.0,False,False
T0F12629295,2024-05,2024-05-23,373.4,377.8,4.4,False,False
T7833B36159,2024-05,2024-05-24,564.4,583.0,18.6,False,False
T997FF51E88,2024-05,2024-05-22,772.7,786.8,14.1,False,False
TB0AFAFC426,2024-05,2024-05-22,1547.1,1616.8,69.7,False,False
T4B2228F178,2024-05,2024-05-25,521.9,542.2,20.3,False,False
T5D1D63651A,2024-05,2024-05-21,273.9,296.2,22.3,False,False
T005A9CE174,2024-05,2024-05-20,1255.0,1269.3,14.3,False,False
T0E572DDC2C,2024-05,2024-05-20,996.3,1007.2,10.9,False,False
T6B4C3EB33E,2024-05,2024-05-21,1304.5,1311.0,6.5,False,False
T98621FD0F2,2024-05,2024-05-20,787.0,942.1,155.1,False,False
TCED7759D69,2024-05,2024-05-23,1199.2,1222.0,22.8,False,False
T148BA00559,2024-05,2024-05-22,1071.8,1104.9,33.1,False,False
T8EF8382AF5,2024-05,2024-05-21,1464.9,1483.6,18.7,False,False
T294140BCEC,2024-05,2024-05-21,224.4,246.0,21.6,False,False
T2B4ECE5F7A,2024-05,2024-05-22,228.5,251.0,22.5,False,False
TFCDB644B38,2024-05,2024-05-24,250.3,268.8,18.5,False,False
TF46C85CB55,2024-05,2024-05-24,618.4,626.5,8.1,False,False
T635E7348B0,2024-05,2024-05-20,232.3,265.4,33.1,False,False
TD950C1321E,2024-05,2024-05-20,280.5,299.3,18.8,False,False
T79F7CA1313,2024-05,2024-05-23,219.1,230.0,10.9,False,False
T1890D0D69D,2024-05,2024-05-25,757.2,771.0,13.8,False,False
T92ED6C6BBC,2024-05,2024-05-25,427.0,433.9,6.9,False,False
T1A234D637E,2024-05,2024-05-22,1101.7,1117.8,16.1,False,False
T0FA07C2AE6,2024-05,2024-05-22,322.5,334.1,11.6,False,False
T85D9327E38,2024-05,2024-05-25,1283.5,1298.4,14.9,False,False
T9B2220E701,2024-05,2024-05-25,910.8,943.2,32.4,False,False
T75AE25B236,2024-05,2024-05-22,810.0,828.5,18.5,False,False
T85C4B9E9BD,2024-05,2024-05-22,1141.5,1149.8,8.3,False,False
TAAC46C752C,2024-05,2024-05-23,1488.0,1494.6,6.6,False,False
TB5ABA37301,2024-05,2024-05-22,791.6,813.8,22.2,False,False
TDB1931905E,2024-05,2024-05-20,932.4,944.4,12.0,False,False
T8A79BCF725,2024-05,2024-05-20,1263.8,1271.6,7.8,False,False
T1383BC162C,2024-05,2024-05-24,1495.0,1510.7,15.7,False,False
TE3F34F661C,2024-05,2024-05-22,782.6,844.8,62.2,False,False
T945DF5CC73,2024-05,2024-05-23,1025.5,1034.5,9.0,False,False
T89289351AD,2024-05,2024-05-24,1084.0,1101.4,17.4,False,False
T3C6A8E589D,2024-05,2024-05-22,111.2,153.9,42.7,False,False
T9EDB41553F,2024-05,2024-05-22,187.0,195.0,8.0,False,False
T39FECD2D40,2024-05,2024-05-24,663.9,687.3,23.4,False,False
T393F331539,2024-05,2024-05-23,339.2,350.7,11.5,False,False
T44E572D176,2024-05,2024-05-20,308.6,331.0,22.4,False,False
T6A0C9518A5,2024-05,2024-05-21,1176.5,1191.2,14.7,False,False
T6F6C091F32,2024-05,2024-05-21,1300.8,1313.5,12.7,False,False
T0A7DFC3903,2024-05,2024-05-22,1318.1,1340.6,22.5,False,False
T4CA807AAAE,2024-05,2024-05-24,203.2,239.2,36.0,False,False
T292B036CC6,2024-05,2024-05-23,810.3,830.9,20.6,False,False
TF252236170,2024-05,2024-05-23,26.2,45.6,19.4,False,False
T47A88C447A,2024-05,2024-05-21,661.1,670.7,9.6,False,False
T29274E7656,2024-05,2024-05-23,241.0,262.3,21.3,False,False
TF94B3B4CEA,2024-05,2024-05-22,485.7,509.1,23.4,False,False
TD79C86593F,2024-05,2024-05-23,900.4,924.8,24.4,False,False
T042B2178D1,2024-05,2024-05-23,79.9,98.9,19.0,False,False
TE9E2B18053,2024-05,2024-05-25,323.3,391.3,68.0,False,False
T80D9A080BE,2024-05,2024-05-25,1356.5,1421.0,64.5,False,False
T580C1D0E5A,2024-05,2024-05-22,498.3,563.9,65.6,False,False
T262047037E,2024-05,2024-05-20,475.7,488.7,13.0,False,False
T997FBB56CB,2024-05,2024-05-25,1393.1,1410.7,17.6,False,False
T488907BADA,2024-05,2024-05-21,166.5,248.6,82.1,False,True
T959B664297,2024-05,2024-05-21,48.9,62.9,14.0,False,False
TCE4FA87780,2024-05,2024-05-22,1223.5,1234.2,10.7,False,False
T6A6F416B64,2024-05,2024-05-25,945.5,965.0,19.5,False,False
T5C22EC11B8,2024-05,2024-05-23,478.0,538.9,60.9,False,False
T132EB7CE2B,2024-05,2024-05-24,1058.1,1080.2,22.1,False,False
T011F73020E,2024-05,2024-05-23,1072.5,1087.2,14.7,False,False
T0197678D11,2024-05,2024-05-22,623.1,661.2,38.1,False,False
TBA58CFEBC6,2024-05,2024-05-20,1400.7,1429.3,28.6,False,False
T78A401EEAD,2024-05,2024-05-21,198.7,217.7,19.0,False,False
TE33F90B286,2024-05,2024-05-20,321.8,34.99026825050088,0.0,True,False
T761C9E26E6,2024-05,2024-05-22,229.0,240.4,11.4,False,False
T65187CE62C,2024-05,2024-05-25,517.5,570.9,53.4,False,False
T6DD4962896,2024-05,2024-05-23,210.5,224.4,13.9,False,False
T57E5EAB9B8,2024-05,2024-05-24,1007.3,1020.6,13.3,False,False
T0D1C506545,2024-05,2024-05-23,751.3,766.9,15.6,False,False
T16385BC409,2024-05,2024-05-20,218.1,229.1,11.0,False,False
T703E749B16,2024-05,2024-05-23,669.2,677.7,8.5,False,False
TE03815B898,2024-05,2024-05-25,1394.1,1414.8,20.7,False,False
T5EDC8CD764,2024-05,2024-05-24,1029.8,1044.9,15.1,False,False
T8A0E42EA46,2024-05,2024-05-22,1143.6,1159.9,16.3,False,False
T58E4665FE8,2024-05,2024-05-22,250.7,250.7,0.0,True,False
T45A3829C6C,2024-05,2024-05-21,175.6,192.3,16.7,False,False
T0F2B41D96D,2024-05,2024-05-22,68.0,110.2,42.2,False,False
T45E4DAC832,2024-05,2024-05-21,729.6,744.1,14.5,False,False
TB308B5DC7A,2024-05,2024-05-23,1070.2,1089.4,19.2,False,False
T5A52BDFD5B,2024-05,2024-05-20,1148.1,1157.3,9.2,False,False
T3B6195226D,2024-05,2024-05-24,446.6,466.2,19.6,False,False
TEF3ACC364D,2024-05,2024-05-24,74.2,89.8,15.6,False,False
T0E3944E1C7,2024-05,2024-05-21,1356.0,1376.5,20.5,False,False
TC5E02C2AE1,2024-05,2024-05-25,830.1,,,False,False
T9C181CA6B2,2024-05,2024-05-22,482.4,510.5,28.1,False,False
T46D0D9FE06,2024-05,2024-05-25,900.8,914.2,13.4,False,False
T3763EE0258,2024-05,2024-05-25,261.2,272.7,11.5,False,False
TB6793708AF,2024-05,2024-05-22,725.5,740.3,14.8,False,False
T02BF3919B7,2024-05,2024-05-25,1164.3,1173.5,9.2,False,False
T61903D0C08,2024-05,2024-05-20,362.6,377.5,14.9,False,False
T1540962193,2024-05,2024-05-22,337.7,432.8,95.1,False,False
TE8DF4BFC62,2024-05,2024-05-22,1351.8,1410.0,58.2,False,False
T97A5E4F98E,2024-05,2024-05-24,1131.1,1144.3,13.2,False,False
TB2B631F6DE,2024-05,2024-05-25,48.0,67.1,19.1,False,False
TFD4476DD46,2024-05,2024-05-25,533.8,559.7,25.9,False,False
T63AE43B763,2024-05,2024-05-25,778.7,806.6,27.9,False,False
TF7E0F3ADFA,2024-05,2024-05-20,567.0,570.4,3.4,False,False
T9F3D4A99A8,2024-05,2024-05-24,956.8,961.4,4.6,False,False
T3AF0CA5142,2024-05,2024-05-24,818.0,876.1,58.1,False,False
T525C93E294,2024-05,2024-05-24,235.9,246.0,10.1,False,False
TA60FF3309B,2024-05,2024-05-22,1115.6,1132.1,16.5,False,False
T6230F0F81A,2024-05,2024-05-24,151.2,165.6,14.4,False,False
T486DC7662A,2024-05,2024-05-21,965.3,1246.2,280.9,False,False
T0DD0FDF0BD,2024-05,2024-05-22,531.9,552.3,20.4,False,False
T81EEF6FCD3,2024-05,2024-05-24,758.1,778.4,20.3,False,False
T6269371CAA,2024-05,2024-05-25,1320.0,1330.7,10.7,False,False
TF7BDB30AC3,2024-05,2024-05-20,389.1,425.6,36.5,False,False
TC1EBE75CAC,2024-05,2024-05-20,877.0,894.9,17.9,False,False
T0A0805FB46,2024-05,2024-05-22,1492.9,1517.3,24.4,False,False
T7C1EBC3C4C,2024-05,2024-05-20,290.5,305.3,14.8,False,False
TFB5558315C,2024-05,2024-05-22,101.9,126.7,24.8,False,False
T4D34DCD6FE,2024-05,2024-05-25,628.0,645.7,17.7,False,False
T8F2163E1AC,2024-05,2024-05-24,1311.0,1344.7,33.7,False,False
T6D36EEA27E,2024-05,2024-05-21,137.6,163.6,26.0,False,False
TD718599337,2024-05,2024-05-25,746.4,794.9,48.5,False,False
TACFC1D584E,2024-05,2024-05-20,1002.8,1030.6,27.8,False,False
TE1CE4D9E5A,2024-05,2024-05-23,246.9,262.2,15.3,False,False
TEEB9050E6F,2024-05,2024-05-21,552.2,584.6,32.4,False,False
T266175A7E1,2024-05,2024-05-20,1318.1,1347.8,29.7,False,False
T188F8436EB,2024-05,2024-05-25,423.6,433.5,9.9,False,False
TBF5EF4019A,2024-05,2024-05-22,778.4,791.0,12.6,False,False
TF8038E3438,2024-05,2024-05-20,641.5,653.7,12.2,False,False
T14A35B501D,2024-05,2024-05-20,858.0,885.0,27.0,False,False
TACA1F6575E,2024-05,2024-05-25,20.1,33.0,12.9,False,False
T425CF74F89,2024-05,2024-05-22,960.0,962.5,2.5,False,False
T7E561E41DF,2024-05,2024-05-24,1459.1,1475.5,16.4,False,False
TAE21909B09,2024-05,2024-05-20,478.8,492.3,13.5,False,False
TA49FD77129,2024-05,2024-05-24,806.7,852.6,45.9,False,False
T83C53CBDE3,2024-05,2024-05-21,671.4,706.1,34.7,False,False
T8989E9F3E0,2024-05,2024-05-24,930.0,954.5,24.5,False,False
T0E868A3F47,2024-05,2024-05-23,1425.7,1447.5,21.8,False,False
TAA4A146A6F,2024-05,2024-05-21,854.5,865.5,11.0,False,False
T929701588B,2024-05,2024-05-24,551.5,560.4,8.9,False,False
TCBA87E8F93,2024-05,2024-05-21,1388.6,1408.2,19.6,False,False
T71B2CE98BC,2024-05,2024-05-23,1368.4,1368.4,0.0,True,False
T3104E606FB,2024-05,2024-05-24,1449.0,1465.2,16.2,False,False
TC9C584B8EF,2024-05,2024-05-22,407.0,442.4,35.4,False,True
T42EAACA5A6,2024-05,2024-05-22,349.6,365.7,16.1,False,False
T27CD292019,2024-05,2024-05-21,1282.2,1300.8,18.6,False,False
T2631941D4D,2024-05,2024-05-20,1420.8,1444.1,23.3,False,False
TD6D0D046B5,2024-05,2024-05-23,340.4,349.2,8.8,False,False
T930BCF26DA,2024-05,2024-05-25,1387.2,1405.2,18.0,False,False
T7A263D97A8,2024-05,2024-05-23,130.7,155.2,24.5,False,False
T84CC232045,2024-05,2024-05-21,963.4,976.2,12.8,False,False
T1F7089E5B3,2024-05,2024-05-23,1021.3,1051.0,29.7,False,False
T6DD01C39D7,2024-05,2024-05-23,931.4,961.2,29.8,False,False
TE3814F5946,2024-05,2024-05-25,1052.9,1065.8,12.9,False,False
T260F6D657D,2024-05,2024-05-25,1485.0,1509.9,24.9,False,False
TF9F158A927,2024-05,2024-05-24,624.5,647.4,22.9,False,False
T2A78E596A5,2024-05,2024-05-21,401.7,425.9,24.2,False,False
T48829C6681,2024-05,2024-05-20,605.5,623.3,17.8,False,False
T5446AB5D4F,2024-05,2024-05-22,1337.3,1337.3,0.0,True,False
T6FEE2A0A85,2024-05,2024-05-20,261.6,277.1,15.5,False,False
T37BA3005AD,2024-05,2024-05-20,995.5,1020.0,24.5,False,False
T599538981A,2024-05,2024-05-23,814.1,875.4,61.3,False,False
TC1FE3D7E79,2024-05,2024-05-23,999.2,1018.8,19.6,False,False
TAB633F4546,2024-05,2024-05-20,174.3,191.1,16.8,False,False
TEF123948C4,2024-05,2024-05-25,575.6,587.3,11.7,False,False
T50EA3E30B0,2024-05,2024-05-25,939.2,952.8,13.6,False,False
T10E8B50E63,2024-05,2024-05-21,1037.8,1083.5,45.7,False,False
T75445AB825,2024-05,2024-05-24,1079.8,1094.3,14.5,False,False
T9AEC04CEE6,2024-05,2024-05-20,174.0,184.9,10.9,False,False
TE59C7E0558,2024-05,2024-05-25,356.1,367.4,11.3,False,False
T017F5CC857,2024-05,2024-05-20,1243.6,1259.5,15.9,False,False
T5740214D00,2024-05,2024-05-21,419.1,425.0,5.9,False,False
TA54FDBC969,2024-05,2024-05-24,508.2,544.0,35.8,False,False
T79348D1D8C,2024-05,2024-05-21,160.5,236.9,76.4,False,False
T0C38B9638D,2024-05,2024-05-20,741.1,770.2,29.1,False,False
TF8CD7DEDDA,2024-05,2024-05-25,615.9,640.2,24.3,False,False
TD4AA44C620,2024-05,2024-05-23,601.6,619.0,17.4,False,False
TBA22021045,2024-05,2024-05-23,210.5,287.9,77.4,False,False
TAE4991C39A,2024-05,2024-05-22,1390.9,1405.5,14.6,False,False
T926427EC22,2024-05,2024-05-24,571.2,591.7,20.5,False,False
T03F3726F54,2024-05,2024-05-23,913.9,929.9,16.0,False,False
T9C5C1B51E6,2024-05,2024-05-23,136.4,162.8,26.4,False,False
TAB67F85714,2024-05,2024-05-25,1476.2,1499.9,23.7,False,False
T021E4A2B45,2024-05,2024-05-21,489.4,502.1,12.7,False,False
T9C284C6EDE,2024-05,2024-05-20,1385.6,1407.9,22.3,False,False
TE5AE06739E,2024-05,2024-05-23,119.5,134.8,15.3,False,False
T01F422D988,2024-05,2024-05-23,1493.9,1503.4,9.5,False,False
T812E69DF24,2024-05,2024-05-23,468.1,518.0,49.9,False,False
T1753290875,2024-05,2024-05-24,1326.7,1348.1,21.4,False,False
T6453265506,2024-05,2024-05-21,1122.0,1254.9,132.9,False,False
T3DCE54CBCD,2024-05,2024-05-22,192.6,201.5,8.9,False,False
T25A59C1230,2024-05,2024-05-23,82.3,82.3,0.0,True,False
T7149DBE7E7,2024-05,2024-05-23,720.8,760.7,39.9,False,False
T17B01CE93D,2024-05,2024-05-25,1287.9,1305.9,18.0,False,False
T2A7B7C0706,2024-05,2024-05-22,1229.1,1247.6,18.5,False,False
TA2A12750E0,2024-05,2024-05-22,401.2,414.9,13.7,False,False
TCDF5CCF9D1,2024-05,2024-05-21,1488.9,1505.8,16.9,False,False
T136877D852,2024-05,2024-05-25,923.3,948.1,24.8,False,False
TD93E7F3525,2024-05,2024-05-25,1166.7,1174.3,7.6,False,False
T9E698DAD97,2024-05,2024-05-23,210.4,232.9,22.5,False,False
TA7CD008CD2,2024-05,2024-05-20,1158.4,377.8588505226961,29.9,False,False
TB5E2F0D295,2024-05,2024-05-25,801.3,818.1,16.8,False,False
T886651EB56,2024-05,2024-05-22,1444.7,1476.2,31.5,False,False
T726E26C014,2024-05,2024-05-25,442.9,450.9,8.0,False,False
T47801013F9,2024-05,2024-05-25,100.2,122.7,22.5,False,False
T7B44E5C01C,2024-05,2024-05-24,1079.4,1083.8,4.4,False,False
T06E1B5C91E,2024-05,2024-05-22,560.0,,,False,False
TBD7AFAA9AB,2024-05,2024-05-20,1077.4,1098.4,21.0,False,False
T3A8AE15DE9,2024-05,2024-05-22,948.0,964.7,16.7,False,False
T90FCBE8560,2024-05,2024-05-20,1195.9,1209.1,13.2,False,False
T6B76BCDCC8,2024-05,2024-05-22,1235.7,1284.8,49.1,False,False
T6B61D786E8,2024-05,2024-05-23,962.9,977.7,14.8,False,False
TD8B8E83F9D,2024-05,2024-05-20,1226.7,1241.2,14.5,False,False
T353F39960E,2024-05,2024-05-22,378.1,387.0,8.9,False,False
TC44518846F,2024-05,2024-05-24,220.6,248.9,28.3,False,False
T3DBD424B8F,2024-05,2024-05-25,501.5,515.8,14.3,False,False
TB8E4E6CA4C,2024-05,2024-05-21,496.9,496.9,0.0,True,False
T54630B6404,2024-05,2024-05-23,166.8,185.4,18.6,False,False
T71623730B1,2024-05,2024-05-23,968.7,989.4,20.7,False,False
T7436A106AE,2024-05,2024-05-20,360.4,372.7,12.3,False,False
T6191B8FD69,2024-05,2024-05-21,1045.9,1058.0,12.1,False,False
TBA7727A83B,2024-05,2024-05-22,385.2,397.2,12.0,False,False
T66B24DDB8C,2024-05,2024-05-23,1496.8,1515.8,19.0,False,False
T0EAA0EDBAF,2024-05,2024-05-20,550.6,579.9,29.3,False,False
TDCBC842E3A,2024-05,2024-05-23,271.9,299.1,27.2,False,False
T305BACE840,2024-05,2024-05-22,625.8,,,False,False
TAD0E244201,2024-05,2024-05-21,929.9,952.1,22.2,False,False
T824A68B378,2024-05,2024-05-21,1214.6,1221.1,6.5,False,False
T9F72B39B89,2024-05,2024-05-23,576.8,588.5,11.7,False,False
T0380D1AD85,2024-05,2024-05-21,871.5,893.9,22.4,False,False
TD58AFBB420,2024-05,2024-05-21,1396.2,1464.3,68.1,False,False
TB1A6FA6009,2024-05,2024-05-20,275.2,286.9,11.7,False,False
TB95EB354D9,2024-05,2024-05-20,802.8,825.6,22.8,False,False
T6EBEC2B9E3,2024-05,2024-05-20,335.6,373.5,37.9,False,True
TCBAFB86C54,2024-05,2024-05-21,1451.8,1465.2,13.4,False,False
T2D884BEE59,2024-05,2024-05-22,1011.5,1036.2,24.7,False,False
T81E3CAC404,2024-05,2024-05-25,1180.1,,,False,False
TB13246DF04,2024-05,2024-05-23,1369.3,1447.6,78.3,False,False
T38FC29870C,2024-05,2024-05-22,838.2,848.1,9.9,False,False
T0B952300A6,2024-05,2024-05-22,963.8,984.2,20.4,False,False
T592EE5AE5A,2024-05,2024-05-23,374.8,392.8,18.0,False,False
T8AB7B992DC,2024-05,2024-05-24,1421.4,1432.3,10.9,False,False
TE13531501B,2024-05,2024-05-23,146.5,157.7,11.2,False,False
