id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio,fecha_lectura,lectura_inicial,lectura_final,consumo_valido,consumo_atipico,consumo_acotado,lectura_inconsistente,tiene_fuga,privada,tipo_ocupante,fecha_alta,incluye_alcantarillado,incluye_saneamiento,periodo_fecha,anio,mes,dias_atraso
T45E4DAC832,2024-04,2024-04-24,2024-05-14,2024-05-05,True,14.6,205.9,20.59,0.0,226.49,True,domestico,0.0,2024-04-22,715.0,729.6,True,False,14.6,False,False,La Cañada,domestico,2019-06-02,True,False,2024-04-01,2024,4,-9.0
TB308B5DC7A,2024-04,2024-04-23,2024-05-13,2024-05-12,True,15.2,212.8,21.28,25.54,259.62,False,domestico,0.0,2024-04-20,1055.0,1070.2,True,False,15.2,False,False,Sin privada,domestico,2024-06-22,True,True,2024-04-01,2024,4,-1.0
T5A52BDFD5B,2024-04,2024-04-22,2024-05-12,2024-04-24,True,7.1,119.65,11.96,14.36,145.97,True,domestico,0.0,2024-04-20,1141.0,1148.1,True,False,7.1,False,False,Sin privada,domestico,2022-04-03,True,True,2024-04-01,2024,4,-18.0
T3B6195226D,2024-04,2024-04-23,2024-05-13,2024-05-21,True,22.6,297.9,29.79,0.0,327.69,False,domestico,1.0,2024-04-21,424.0,446.6,True,False,22.6,False,False,El Pedregal,domestico,2024-04-27,True,False,2024-04-01,2024,4,8.0
TEF3ACC364D,2024-04,2024-04-28,2024-05-18,2024-05-14,True,14.2,201.3,20.13,24.16,245.59,False,domestico,0.0,2024-04-24,60.0,74.2,True,False,14.2,False,False,Los Fresnos,domestico,2023-04-03,True,True,2024-04-01,2024,4,-4.0
T0E3944E1C7,2024-04,2024-04-24,2024-05-14,2024-05-04,True,19.0,256.5,25.65,30.78,312.93,True,domestico,0.0,2024-04-22,1337.0,1356.0,True,False,19.0,False,False,Sin privada,domestico,2021-07-23,True,True,2024-04-01,2024,4,-10.0
TC5E02C2AE1,2024-04,2024-04-26,2024-05-16,2024-05-11,True,5.1,96.65,9.67,11.6,117.91,True,domestico,0.0,2024-04-23,825.0,830.1,True,False,5.1,False,False,La Cañada,domestico,2022-08-02,True,True,2024-04-01,2024,4,-5.0
T9C181CA6B2,2024-04,2024-04-24,2024-05-14,2024-05-07,True,16.4,226.6,22.66,27.19,276.45,False,domestico,0.0,2024-04-21,466.0,482.4,True,False,16.4,False,False,Sin privada,domestico,2022-03-07,True,True,2024-04-01,2024,4,-7.0
T46D0D9FE06,2024-04,2024-04-26,2024-05-16,2024-06-06,True,15.8,219.7,21.97,26.36,268.03,False,domestico,1.0,2024-04-22,885.0,900.8,True,False,15.8,False,False,Los Fresnos,domestico,2019-01-07,True,True,2024-04-01,2024,4,21.0
T3763EE0258,2024-04,2024-04-23,2024-05-13,2024-04-27,True,11.2,166.8,16.68,20.02,203.5,True,domestico,0.0,2024-04-21,250.0,261.2,True,False,11.2,False,False,Sin privada,domestico,2023-11-14,True,True,2024-04-01,2024,4,-16.0
TB6793708AF,2024-04,2024-04-27,2024-05-17,2024-05-14,True,7.5,124.25,12.43,14.91,151.59,False,domestico,0.0,2024-04-23,718.0,725.5,True,False,7.5,False,False,Los Encinos,domestico,2019-03-02,True,True,2024-04-01,2024,4,-3.0
T02BF3919B7,2024-04,2024-04-28,2024-05-18,2024-05-12,True,11.3,167.95,16.8,20.15,204.9,True,domestico,0.0,2024-04-23,1153.0,1164.3,True,False,11.3,False,False,Villa Serena,domestico,2020-04-22,True,True,2024-04-01,2024,4,-6.0
T61903D0C08,2024-04,2024-04-29,2024-05-19,2024-05-17,True,10.6,159.9,15.99,19.19,195.08,False,domestico,0.0,2024-04-25,352.0,362.6,True,False,10.6,False,False,Los Encinos,domestico,2020-10-21,True,True,2024-04-01,2024,4,-2.0
T1540962193,2024-04,2024-04-26,2024-05-16,,True,84.7,2462.2,0.0,295.46,2757.66,False,industrial,0.0,2024-04-22,253.0,337.7,True,False,84.7,False,False,Sin privada,industrial,2019-09-30,False,True,2024-04-01,2024,4,
TE8DF4BFC62,2024-04,2024-04-26,2024-05-16,2024-05-02,True,45.8,965.2,96.52,115.82,1177.54,False,comercial,0.0,2024-04-23,1306.0,1351.8,True,False,45.8,False,False,Sin privada,comercial,2022-08-29,True,True,2024-04-01,2024,4,-14.0
T97A5E4F98E,2024-04,2024-04-28,2024-05-18,2024-05-29,True,18.1,246.15,24.62,29.54,300.3,False,domestico,1.0,2024-04-25,1113.0,1131.1,True,False,18.1,False,False,La Cañada,domestico,2019-03-06,True,True,2024-04-01,2024,4,11.0
TB2B631F6DE,2024-04,2024-04-25,2024-05-15,2024-04-27,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2024-04-20,48.0,48.0,False,False,0.0,False,False,El Mirador,domestico,2019-09-17,True,True,2024-04-01,2024,4,-18.0
TFD4476DD46,2024-04,2024-04-29,2024-05-19,2024-05-11,True,32.8,415.2,41.52,49.82,506.54,False,domestico,0.0,2024-04-24,501.0,533.8,True,False,32.8,False,False,Los Fresnos,domestico,2019-11-13,True,True,2024-04-01,2024,4,-8.0
T63AE43B763,2024-04,2024-04-27,2024-05-17,2024-07-19,True,24.7,322.05,32.21,38.65,392.9,False,domestico,1.0,2024-04-24,754.0,778.7,True,False,24.7,False,False,Sin privada,domestico,2020-11-07,True,True,2024-04-01,2024,4,63.0
TF7E0F3ADFA,2024-04,2024-04-24,2024-05-14,2024-07-16,True,0.0,38.0,3.8,4.56,46.36,False,domestico,1.0,2024-04-20,567.0,567.0,False,False,0.0,False,False,Sin privada,domestico,2021-07-26,True,True,2024-04-01,2024,4,63.0
T9F3D4A99A8,2024-04,2024-04-22,2024-05-12,2024-04-28,True,4.8,93.2,9.32,11.18,113.7,False,domestico,0.0,2024-04-20,952.0,956.8,True,False,4.8,False,False,Sin privada,domestico,2019-09-14,True,True,2024-04-01,2024,4,-14.0
T3AF0CA5142,2024-04,2024-04-28,2024-05-18,2024-07-02,True,51.0,1586.0,158.6,190.32,1934.92,False,industrial,1.0,2024-04-25,767.0,818.0,True,False,51.0,False,False,La Cañada,industrial,2021-06-29,True,True,2024-04-01,2024,4,45.0
T525C93E294,2024-04,2024-04-26,2024-05-16,2024-05-10,True,8.9,140.35,14.04,16.84,171.23,False,domestico,0.0,2024-04-24,227.0,235.9,True,False,8.9,False,False,Las Palmas,domestico,2024-06-18,True,True,2024-04-01,2024,4,-6.0
TA60FF3309B,2024-04,2024-04-26,2024-05-16,2024-05-12,True,13.6,194.4,19.44,23.33,237.17,False,domestico,0.0,2024-04-24,1102.0,1115.6,True,False,13.6,False,False,Sin privada,domestico,2020-02-08,True,True,2024-04-01,2024,4,-4.0
T6230F0F81A,2024-04,2024-04-23,2024-05-13,2024-04-29,True,17.2,235.8,23.58,28.3,287.68,False,domestico,0.0,2024-04-21,134.0,151.2,True,False,17.2,False,False,La Cañada,domestico,2020-11-06,True,True,2024-04-01,2024,4,-14.0
T486DC7662A,2024-04,2024-04-28,2024-05-18,2024-05-31,True,196.3,5363.8,536.38,643.66,6543.84,False,industrial,1.0,2024-04-24,769.0,965.3,True,False,196.3,False,False,Villa Serena,industrial,2019-07-01,True,True,2024-04-01,2024,4,13.0
T0DD0FDF0BD,2024-04,2024-04-24,2024-05-14,2024-07-03,True,22.9,301.35,30.13,36.16,367.65,False,domestico,1.0,2024-04-20,509.0,531.9,True,False,22.9,False,False,Sin privada,domestico,2021-06-04,True,True,2024-04-01,2024,4,50.0
T81EEF6FCD3,2024-04,2024-04-23,2024-05-13,2024-05-06,True,15.1,211.65,21.17,25.4,258.21,False,domestico,0.0,2024-04-21,743.0,758.1,True,False,15.1,False,False,Sin privada,domestico,2020-07-30,True,True,2024-04-01,2024,4,-7.0
T6269371CAA,2024-04,2024-04-23,2024-05-13,2024-05-09,True,11.0,164.5,16.45,19.74,200.69,True,domestico,0.0,2024-04-20,1309.0,1320.0,True,False,11.0,False,False,Sin privada,domestico,2023-11-09,True,True,2024-04-01,2024,4,-4.0
TF7BDB30AC3,2024-04,2024-04-29,2024-05-19,2024-05-15,True,39.1,487.65,48.77,58.52,594.93,False,domestico,0.0,2024-04-25,350.0,389.1,True,False,39.1,False,False,El Pedregal,domestico,2019-02-16,True,True,2024-04-01,2024,4,-4.0
TC1EBE75CAC,2024-04,2024-04-27,2024-05-17,2024-05-11,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2024-04-22,877.0,877.0,False,False,0.0,False,False,La Cañada,domestico,2022-08-29,True,True,2024-04-01,2024,4,-6.0
T0A0805FB46,2024-04,2024-04-27,2024-05-17,2024-05-23,True,22.9,301.35,30.13,36.16,367.65,False,domestico,1.0,2024-04-22,1470.0,1492.9,True,False,22.9,False,False,Villa Serena,domestico,2022-08-12,True,True,2024-04-01,2024,4,6.0
T7C1EBC3C4C,2024-04,2024-04-23,2024-05-13,2024-04-28,True,23.5,308.25,30.83,36.99,376.06,False,domestico,0.0,2024-04-20,267.0,290.5,True,False,23.5,False,False,La Cañada,domestico,2019-08-01,True,True,2024-04-01,2024,4,-15.0
TFB5558315C,2024-04,2024-04-27,2024-05-17,2024-07-18,True,18.9,255.35,25.54,0.0,280.88,False,domestico,1.0,2024-04-24,83.0,,True,False,,False,False,Villa Serena,domestico,2023-01-18,True,False,2024-04-01,2024,4,62.0
T4D34DCD6FE,2024-04,2024-04-24,2024-05-14,2024-05-07,True,14.0,199.0,19.9,23.88,242.78,False,domestico,0.0,2024-04-20,614.0,628.0,True,False,14.0,False,False,Villa Serena,domestico,2019-02-06,True,True,2024-04-01,2024,4,-7.0
T8F2163E1AC,2024-04,2024-04-23,2024-05-13,2024-05-07,True,33.0,722.0,0.0,86.64,808.64,False,comercial,0.0,2024-04-20,1278.0,1311.0,True,False,33.0,False,False,Villa Serena,comercial,2021-01-05,False,True,2024-04-01,2024,4,-6.0
T6D36EEA27E,2024-04,2024-04-23,2024-05-13,2024-04-28,True,17.6,240.4,24.04,28.85,293.29,False,domestico,0.0,2024-04-21,120.0,137.6,True,False,17.6,False,False,Los Fresnos,domestico,2021-12-06,True,True,2024-04-01,2024,4,-15.0
TD718599337,2024-04,2024-04-22,2024-05-12,2024-05-09,True,46.4,766.0,76.6,91.92,934.52,False,publico,0.0,2024-04-20,700.0,746.4,True,False,46.4,False,False,Sin privada,publico,2022-12-03,True,True,2024-04-01,2024,4,-3.0
TACFC1D584E,2024-04,2024-04-26,2024-05-16,2024-05-30,True,22.8,300.2,30.02,36.02,366.24,False,domestico,1.0,2024-04-21,980.0,1002.8,True,False,22.8,False,False,La Cañada,domestico,2019-04-17,True,True,2024-04-01,2024,4,14.0
TE1CE4D9E5A,2024-04,2024-04-27,2024-05-17,2024-05-01,True,16.9,232.35,23.23,27.88,283.47,False,domestico,0.0,2024-04-25,230.0,246.9,True,False,16.9,False,False,Villa Serena,domestico,2024-02-15,True,True,2024-04-01,2024,4,-16.0
TEEB9050E6F,2024-04,2024-04-28,2024-05-18,2024-05-09,True,32.2,408.3,40.83,49.0,498.13,False,domestico,0.0,2024-04-23,520.0,552.2,True,False,32.2,False,False,Sin privada,domestico,2020-08-31,True,True,2024-04-01,2024,4,-9.0
T266175A7E1,2024-04,2024-04-28,2024-05-18,2024-07-16,True,37.1,464.65,46.47,55.76,566.87,True,domestico,1.0,2024-04-24,1281.0,1318.1,True,False,37.1,False,False,Sin privada,domestico,2020-05-04,True,True,2024-04-01,2024,4,59.0
T188F8436EB,2024-04,2024-04-25,2024-05-15,2024-05-08,True,8.6,136.9,13.69,0.0,150.59,False,domestico,0.0,2024-04-22,415.0,423.6,True,False,8.6,False,False,Sin privada,domestico,2023-10-05,True,False,2024-04-01,2024,4,-7.0
TBF5EF4019A,2024-04,2024-04-28,2024-05-18,2024-05-14,True,11.4,169.1,16.91,20.29,206.3,False,domestico,0.0,2024-04-24,767.0,778.4,True,False,11.4,False,False,Villa Serena,domestico,2021-04-19,True,True,2024-04-01,2024,4,-4.0
TF8038E3438,2024-04,2024-04-25,2024-05-15,2024-05-10,True,13.5,193.25,19.33,0.0,212.57,True,domestico,0.0,2024-04-23,628.0,641.5,True,False,13.5,False,False,Villa Serena,domestico,2023-09-22,True,False,2024-04-01,2024,4,-5.0
T14A35B501D,2024-04,2024-04-30,2024-05-20,2024-07-25,True,0.0,95.0,9.5,11.4,115.9,False,comercial,1.0,2024-04-25,858.0,858.0,False,False,0.0,False,False,El Mirador,comercial,2020-02-08,True,True,2024-04-01,2024,4,66.0
TACA1F6575E,2024-04,2024-04-24,2024-05-14,2024-04-26,True,16.1,223.15,22.32,26.78,272.24,True,domestico,0.0,2024-04-21,4.0,20.1,True,False,16.1,False,False,Los Fresnos,domestico,2021-08-24,True,True,2024-04-01,2024,4,-18.0
T425CF74F89,2024-04,2024-04-25,2024-05-15,2024-04-26,True,2.0,61.0,6.1,7.32,74.42,True,domestico,0.0,2024-04-21,958.0,960.0,True,False,2.0,False,False,Sin privada,domestico,2023-06-25,True,True,2024-04-01,2024,4,-19.0
T7E561E41DF,2024-04,2024-04-24,2024-05-14,2024-04-29,True,18.1,246.15,24.62,0.0,270.76,False,domestico,0.0,2024-04-22,1441.0,1459.1,True,False,18.1,False,False,Las Palmas,domestico,2022-12-14,True,False,2024-04-01,2024,4,-15.0
TAE21909B09,2024-04,2024-04-26,2024-05-16,2024-06-18,True,16.8,231.2,23.12,27.74,282.06,False,domestico,1.0,2024-04-23,462.0,478.8,True,False,16.8,False,False,El Mirador,domestico,2023-01-23,True,True,2024-04-01,2024,4,33.0
TA49FD77129,2024-04,2024-04-24,2024-05-14,2024-04-28,True,43.7,925.3,92.53,111.04,1128.87,False,comercial,0.0,2024-04-22,763.0,806.7,True,False,43.7,False,False,El Pedregal,comercial,2024-01-08,True,True,2024-04-01,2024,4,-16.0
T83C53CBDE3,2024-04,2024-04-23,2024-05-13,2024-05-06,True,23.4,307.1,30.71,36.85,374.66,False,domestico,0.0,2024-04-20,648.0,,True,False,,False,False,Sin privada,domestico,2023-06-05,True,True,2024-04-01,2024,4,-7.0
T8989E9F3E0,2024-04,2024-04-30,2024-05-20,2024-05-15,True,28.0,627.0,62.7,75.24,764.94,False,comercial,0.0,2024-04-25,902.0,930.0,True,False,28.0,False,False,Los Encinos,comercial,2023-04-23,True,True,2024-04-01,2024,4,-5.0
T0E868A3F47,2024-04,2024-04-27,2024-05-17,2024-05-02,True,25.7,333.55,33.36,40.03,406.93,False,domestico,0.0,2024-04-24,1400.0,1425.7,True,False,25.7,False,False,Los Fresnos,domestico,2022-09-11,True,True,2024-04-01,2024,4,-15.0
TAA4A146A6F,2024-04,2024-04-25,2024-05-15,2024-07-01,True,7.5,182.5,18.25,21.9,222.65,False,publico,1.0,2024-04-23,847.0,854.5,True,False,7.5,False,False,Las Palmas,publico,2019-07-12,True,True,2024-04-01,2024,4,47.0
T929701588B,2024-04,2024-04-27,2024-05-17,2024-05-01,True,8.5,135.75,13.58,0.0,149.32,True,domestico,0.0,2024-04-23,543.0,551.5,True,False,8.5,False,False,La Cañada,domestico,2024-05-20,True,False,2024-04-01,2024,4,-16.0
TCBA87E8F93,2024-04,2024-04-26,2024-05-16,2024-04-29,True,19.6,263.4,26.34,31.61,321.35,True,domestico,0.0,2024-04-22,1369.0,1388.6,True,False,19.6,False,False,Los Fresnos,domestico,2023-06-16,True,True,2024-04-01,2024,4,-17.0
T71B2CE98BC,2024-04,2024-04-23,2024-05-13,2024-04-24,True,28.4,364.6,36.46,43.75,444.81,False,domestico,0.0,2024-04-21,1340.0,1368.4,True,False,28.4,False,False,Sin privada,domestico,2019-10-06,True,True,2024-04-01,2024,4,-19.0
T3104E606FB,2024-04,2024-04-24,2024-05-14,2024-05-05,True,17.0,233.5,23.35,28.02,284.87,False,domestico,0.0,2024-04-21,1432.0,1449.0,True,False,17.0,False,False,La Cañada,domestico,2019-04-27,True,True,2024-04-01,2024,4,-9.0
TC9C584B8EF,2024-04,2024-04-27,2024-05-17,2024-05-08,True,45.0,555.5,55.55,0.0,611.05,False,domestico,0.0,2024-04-22,362.0,407.0,True,True,42.89999999999999,False,True,Los Fresnos,domestico,2023-12-02,True,False,2024-04-01,2024,4,-9.0
T42EAACA5A6,2024-04,2024-04-25,2024-05-15,2024-05-12,True,14.6,205.9,0.0,24.71,230.61,False,domestico,0.0,2024-04-20,335.0,349.6,True,False,14.6,False,False,Villa Serena,domestico,2022-02-23,False,True,2024-04-01,2024,4,-3.0
T27CD292019,2024-04,2024-04-26,2024-05-16,2024-05-06,True,21.2,281.8,28.18,33.82,343.8,False,domestico,0.0,2024-04-23,1261.0,1282.2,True,False,21.2,False,False,Villa Serena,domestico,2023-08-18,True,True,2024-04-01,2024,4,-10.0
T2631941D4D,2024-04,2024-04-23,2024-05-13,2024-04-27,True,24.8,323.2,32.32,38.78,394.3,False,domestico,0.0,2024-04-21,1396.0,1420.8,True,False,24.8,False,False,Santa Teresa,domestico,2023-07-27,True,True,2024-04-01,2024,4,-16.0
TD6D0D046B5,2024-04,2024-04-23,2024-05-13,2024-05-10,True,6.4,111.6,11.16,13.39,136.15,True,domestico,0.0,2024-04-20,334.0,340.4,True,False,6.4,False,False,Villa Serena,domestico,2021-01-15,True,True,2024-04-01,2024,4,-3.0
T930BCF26DA,2024-04,2024-04-25,2024-05-15,2024-04-27,True,21.2,281.8,28.18,33.82,343.8,True,domestico,0.0,2024-04-21,1366.0,1387.2,True,False,21.2,False,False,La Cañada,domestico,2020-02-16,True,True,2024-04-01,2024,4,-18.0
T7A263D97A8,2024-04,2024-04-27,2024-05-17,2024-05-02,True,13.7,195.55,19.55,23.47,238.57,False,domestico,0.0,2024-04-22,117.0,130.7,True,False,13.7,False,False,Sin privada,domestico,2021-04-25,True,True,2024-04-01,2024,4,-15.0
T84CC232045,2024-04,2024-04-27,2024-05-17,2024-05-08,True,15.4,215.1,21.51,25.81,262.42,False,domestico,0.0,2024-04-25,948.0,963.4,True,False,15.4,False,False,Villa Serena,domestico,2022-06-19,True,True,2024-04-01,2024,4,-9.0
T1F7089E5B3,2024-04,2024-04-28,2024-05-18,2024-07-31,True,22.3,294.45,29.45,35.33,359.23,False,domestico,1.0,2024-04-24,999.0,1021.3,True,False,22.3,False,False,Sin privada,domestico,2023-08-30,True,True,2024-04-01,2024,4,74.0
T6DD01C39D7,2024-04,2024-04-24,2024-05-14,2024-05-10,True,29.4,653.6,65.36,78.43,797.39,True,comercial,0.0,2024-04-22,902.0,931.4,True,False,29.4,False,False,El Pedregal,comercial,2019-05-16,True,True,2024-04-01,2024,4,-4.0
TE3814F5946,2024-04,2024-04-27,2024-05-17,2024-06-13,True,8.9,140.35,14.04,16.84,171.23,False,domestico,1.0,2024-04-25,1044.0,1052.9,True,False,8.9,False,False,Los Fresnos,domestico,2024-01-19,True,True,2024-04-01,2024,4,27.0
T260F6D657D,2024-04,2024-04-28,2024-05-18,2024-04-28,True,21.0,279.5,27.95,33.54,340.99,False,domestico,0.0,2024-04-23,1464.0,1485.0,True,False,21.0,False,False,Sin privada,domestico,2023-12-23,True,True,2024-04-01,2024,4,-20.0
TF9F158A927,2024-04,2024-04-26,2024-05-16,2024-05-15,True,20.5,273.75,27.38,32.85,333.98,False,domestico,0.0,2024-04-24,604.0,624.5,True,False,20.5,False,False,Los Fresnos,domestico,2024-03-15,True,True,2024-04-01,2024,4,-1.0
T2A78E596A5,2024-04,2024-04-27,2024-05-17,2024-04-30,True,22.7,299.05,29.91,35.89,364.84,False,domestico,0.0,2024-04-22,379.0,401.7,True,False,22.7,False,False,Villa Serena,domestico,2020-10-02,True,True,2024-04-01,2024,4,-17.0
T48829C6681,2024-04,2024-04-25,2024-05-15,2024-06-09,True,20.5,273.75,27.38,32.85,333.98,False,domestico,1.0,2024-04-22,585.0,605.5,True,False,20.5,False,False,Los Fresnos,domestico,2023-12-05,True,True,2024-04-01,2024,4,25.0
T5446AB5D4F,2024-04,2024-04-28,2024-05-18,2024-05-14,True,10.3,156.45,15.64,18.77,190.87,False,domestico,0.0,2024-04-25,1327.0,1337.3,True,False,10.3,False,False,Sin privada,domestico,2019-05-18,True,True,2024-04-01,2024,4,-4.0
T6FEE2A0A85,2024-04,2024-04-26,2024-05-16,2024-06-23,True,13.6,194.4,19.44,23.33,237.17,False,domestico,1.0,2024-04-21,248.0,261.6,True,False,13.6,False,False,Villa Serena,domestico,2020-10-04,True,True,2024-04-01,2024,4,38.0
T37BA3005AD,2024-04,2024-04-29,2024-05-19,2024-04-29,True,31.5,400.25,40.03,48.03,488.3,False,domestico,0.0,2024-04-25,964.0,995.5,True,False,31.5,False,False,La Cañada,domestico,2021-05-16,True,True,2024-04-01,2024,4,-20.0
T599538981A,2024-04,2024-04-24,2024-05-14,2024-04-28,True,53.1,1103.9,110.39,132.47,1346.76,False,comercial,0.0,2024-04-22,761.0,814.1,True,False,53.1,False,False,La Cañada,comercial,2020-04-05,True,True,2024-04-01,2024,4,-16.0
TC1FE3D7E79,2024-04,2024-04-25,2024-05-15,2024-04-30,True,18.2,247.3,24.73,29.68,301.71,False,domestico,0.0,2024-04-23,981.0,999.2,True,False,18.2,False,False,Las Palmas,domestico,2020-07-28,True,True,2024-04-01,2024,4,-15.0
TAB633F4546,2024-04,2024-04-28,2024-05-18,2024-05-29,True,20.3,480.7,0.0,57.68,538.38,False,comercial,1.0,2024-04-25,154.0,174.3,True,False,20.3,False,False,Sin privada,comercial,2023-02-24,False,True,2024-04-01,2024,4,11.0
TEF123948C4,2024-04,2024-04-22,2024-05-12,2024-05-06,True,12.6,182.9,18.29,21.95,223.14,False,domestico,0.0,2024-04-20,563.0,575.6,True,False,12.6,False,False,Los Fresnos,domestico,2019-01-03,True,True,2024-04-01,2024,4,-6.0
T50EA3E30B0,2024-04,2024-04-29,2024-05-19,2024-06-14,True,17.2,235.8,23.58,28.3,287.68,False,domestico,1.0,2024-04-25,922.0,939.2,True,False,17.2,False,False,El Mirador,domestico,2023-10-17,True,True,2024-04-01,2024,4,26.0
T10E8B50E63,2024-04,2024-04-25,2024-05-15,2024-04-25,True,44.8,946.2,94.62,113.54,1154.36,True,comercial,0.0,2024-04-22,993.0,1037.8,True,False,44.8,False,False,Los Fresnos,comercial,2023-05-05,True,True,2024-04-01,2024,4,-20.0
T75445AB825,2024-04,2024-04-23,2024-05-13,2024-04-24,True,14.8,208.2,20.82,24.98,254.0,True,domestico,0.0,2024-04-21,1065.0,1079.8,True,False,14.8,False,False,Sin privada,domestico,2021-08-08,True,True,2024-04-01,2024,4,-19.0
T9AEC04CEE6,2024-04,2024-04-28,2024-05-18,2024-05-13,True,0.0,38.0,3.8,4.56,46.36,False,domestico,0.0,2024-04-24,174.0,174.0,False,False,0.0,False,False,Villa Serena,domestico,2022-04-05,True,True,2024-04-01,2024,4,-5.0
TE59C7E0558,2024-04,2024-04-27,2024-05-17,2024-05-01,True,10.1,154.15,15.41,18.5,188.06,False,domestico,0.0,2024-04-23,346.0,356.1,True,False,10.1,False,False,El Pedregal,domestico,2020-02-23,True,True,2024-04-01,2024,4,-16.0
T017F5CC857,2024-04,2024-04-28,2024-05-18,2024-07-24,True,26.6,343.9,34.39,41.27,419.56,False,domestico,1.0,2024-04-25,1217.0,1243.6,True,False,26.6,False,False,La Cañada,domestico,2019-03-30,True,True,2024-04-01,2024,4,67.0
T5740214D00,2024-04,2024-04-23,2024-05-13,2024-06-16,True,6.1,108.15,10.81,12.98,131.94,False,domestico,1.0,2024-04-21,413.0,419.1,True,False,6.1,False,False,Los Encinos,domestico,2020-03-11,True,True,2024-04-01,2024,4,34.0
TA54FDBC969,2024-04,2024-04-30,2024-05-20,2024-05-07,True,50.2,1048.8,104.88,125.86,1279.54,False,comercial,0.0,2024-04-25,458.0,508.2,True,False,50.2,False,False,Los Fresnos,comercial,2020-09-21,True,True,2024-04-01,2024,4,-13.0
T79348D1D8C,2024-04,2024-04-27,2024-05-17,2024-05-01,True,67.5,1377.5,137.75,0.0,1515.25,False,comercial,0.0,2024-04-24,93.0,160.5,True,False,67.5,False,False,El Pedregal,comercial,2024-06-22,True,False,2024-04-01,2024,4,-16.0
T0C38B9638D,2024-04,2024-04-25,2024-05-15,2024-04-28,True,27.1,609.9,60.99,73.19,744.08,True,comercial,0.0,2024-04-23,714.0,741.1,True,False,27.1,False,False,Sin privada,comercial,2022-10-22,True,True,2024-04-01,2024,4,-17.0
TF8CD7DEDDA,2024-04,2024-04-29,2024-05-19,2024-05-16,True,23.9,312.85,31.28,37.54,381.68,False,domestico,0.0,2024-04-25,592.0,,True,False,,False,False,San Miguel,domestico,2023-11-02,True,True,2024-04-01,2024,4,-3.0
TD4AA44C620,2024-04,2024-04-24,2024-05-14,2024-05-13,True,22.6,297.9,29.79,35.75,363.44,False,domestico,0.0,2024-04-20,579.0,601.6,True,False,22.6,False,False,La Cañada,domestico,2024-03-25,True,True,2024-04-01,2024,4,-1.0
TBA22021045,2024-04,2024-04-25,2024-05-15,2024-04-28,True,70.5,1127.5,112.75,135.3,1375.55,False,publico,0.0,2024-04-23,140.0,210.5,True,False,70.5,False,False,El Mirador,publico,2023-08-07,True,True,2024-04-01,2024,4,-17.0
TAE4991C39A,2024-04,2024-04-23,2024-05-13,2024-05-07,True,17.9,243.85,24.39,0.0,268.24,True,domestico,0.0,2024-04-20,1373.0,1390.9,True,False,17.9,False,False,Villa Serena,domestico,2022-10-28,True,False,2024-04-01,2024,4,-6.0
T926427EC22,2024-04,2024-04-27,2024-05-17,2024-05-27,True,18.2,247.3,24.73,29.68,301.71,False,domestico,1.0,2024-04-24,553.0,571.2,True,False,18.2,False,False,Sin privada,domestico,2021-06-03,True,True,2024-04-01,2024,4,10.0
T03F3726F54,2024-04,2024-04-27,2024-05-17,2024-04-28,True,18.9,255.35,0.0,30.64,285.99,False,domestico,0.0,2024-04-25,895.0,913.9,True,False,18.9,False,False,Los Fresnos,domestico,2023-02-28,False,True,2024-04-01,2024,4,-19.0
